CODIGO_ACCIDENTE,FECHA,VEHICULO,CLASE,SERVICIO,MODALIDAD,ENFUGA
4516102,26/04/2018,4516102-1,2.0,2.0,4.0,N
4516102,26/04/2018,4516102-2,1.0,2.0,5.0,N
4516103,26/04/2018,4516103-1,2.0,2.0,4.0,N
4516106,26/04/2018,4516106-2,7.0,2.0,10.0,N
4516109,26/04/2018,4516109-1,4.0,2.0,11.0,N
4516109,26/04/2018,4516109-2,1.0,2.0,5.0,N
4516112,26/04/2018,4516112-1,2.0,2.0,10.0,N
4516114,26/04/2018,4516114-1,1.0,2.0,5.0,N
4516116,26/04/2018,4516116-1,2.0,2.0,4.0,N
4516118,26/04/2018,4516118-1,1.0,2.0,5.0,N
4516121,26/04/2018,4516121-1,5.0,2.0,1.0,N
4516120,26/04/2018,4516120-2,8.0,2.0,11.0,N
4516125,26/04/2018,4516125-2,2.0,2.0,10.0,N
4516129,26/04/2018,4516129-1,1.0,2.0,5.0,N
4516128,26/04/2018,4516128-1,1.0,2.0,5.0,N
4516132,26/04/2018,4516132-1,1.0,2.0,5.0,N
4516131,26/04/2018,4516131-2,9.0,2.0,11.0,N
4516133,26/04/2018,4516133-1,7.0,2.0,11.0,N
4516134,26/04/2018,4516134-1,1.0,2.0,5.0,N
4516134,26/04/2018,4516134-2,7.0,2.0,6.0,N
4516135,26/04/2018,4516135-2,1.0,2.0,5.0,N
4516136,26/04/2018,4516136-2,3.0,2.0,4.0,N
4516138,26/04/2018,4516138-1,4.0,2.0,11.0,N
4516140,26/04/2018,4516140-1,2.0,2.0,10.0,N
4516143,26/04/2018,4516143-1,9.0,2.0,11.0,N
4516145,26/04/2018,4516145-1,4.0,2.0,11.0,N
4516145,26/04/2018,4516145-2,6.0,2.0,11.0,N
4516146,26/04/2018,4516146-1,1.0,2.0,5.0,N
4516147,26/04/2018,4516147-1,7.0,2.0,4.0,N
4516147,26/04/2018,4516147-2,1.0,2.0,5.0,N
4516154,26/04/2018,4516154-1,5.0,2.0,11.0,N
4516154,26/04/2018,4516154-2,8.0,2.0,11.0,N
4516153,26/04/2018,4516153-1,2.0,2.0,10.0,N
4516155,26/04/2018,4516155-2,5.0,2.0,11.0,N
4516157,26/04/2018,4516157-1,1.0,2.0,5.0,N
4516161,26/04/2018,4516161-2,2.0,2.0,4.0,N
4516163,26/04/2018,4516163-1,5.0,2.0,1.0,N
4516159,26/04/2018,4516159-1,1.0,2.0,5.0,N
4516166,26/04/2018,4516166-2,1.0,2.0,5.0,N
4516164,26/04/2018,4516164-1,1.0,2.0,5.0,N
4516169,26/04/2018,4516169-1,5.0,2.0,11.0,N
4516172,26/04/2018,4516172-1,5.0,2.0,11.0,N
4516175,26/04/2018,4516175-1,1.0,2.0,5.0,N
4516176,26/04/2018,4516176-1,1.0,2.0,5.0,N
4516179,26/04/2018,4516179-2,2.0,2.0,10.0,N
4516181,26/04/2018,4516181-2,1.0,2.0,5.0,N
4516184,26/04/2018,4516184-2,5.0,2.0,11.0,N
4516197,26/04/2018,4516197-1,1.0,2.0,5.0,N
4516197,26/04/2018,4516197-2,2.0,2.0,10.0,N
4516214,26/04/2018,4516214-2,5.0,2.0,7.0,N
4515910,26/04/2018,4515910-1,1.0,2.0,5.0,N
4516028,26/04/2018,4516028-2,4.0,2.0,11.0,N
4516036,26/04/2018,4516036-1,1.0,2.0,5.0,N
4516038,26/04/2018,4516038-1,7.0,2.0,6.0,N
4516038,26/04/2018,4516038-2,2.0,2.0,8.0,N
4516044,26/04/2018,4516044-1,1.0,2.0,5.0,N
4516042,26/04/2018,4516042-1,4.0,2.0,10.0,N
4516043,26/04/2018,4516043-2,1.0,2.0,5.0,N
4516045,26/04/2018,4516045-1,1.0,2.0,5.0,N
10455227,27/04/2018,10455227-1,1.0,2.0,5.0,N
4516137,27/04/2018,4516137-2,1.0,2.0,5.0,N
4516151,27/04/2018,4516151-1,4.0,2.0,11.0,N
4516156,27/04/2018,4516156-1,2.0,2.0,4.0,N
4516165,27/04/2018,4516165-1,5.0,2.0,11.0,N
4516165,27/04/2018,4516165-2,1.0,2.0,5.0,N
4516187,27/04/2018,4516187-1,1.0,2.0,5.0,N
4516187,27/04/2018,4516187-2,1.0,2.0,5.0,N
4516190,27/04/2018,4516190-2,1.0,2.0,5.0,N
4516191,27/04/2018,4516191-1,2.0,2.0,10.0,N
4516196,27/04/2018,4516196-1,5.0,2.0,11.0,N
4516199,27/04/2018,4516199-1,4.0,2.0,11.0,N
4516200,27/04/2018,4516200-1,2.0,2.0,4.0,N
4516202,27/04/2018,4516202-1,8.0,2.0,11.0,N
4516203,27/04/2018,4516203-1,1.0,2.0,5.0,N
4516207,27/04/2018,4516207-1,4.0,2.0,11.0,N
4516207,27/04/2018,4516207-2,5.0,2.0,11.0,N
4516209,27/04/2018,4516209-2,7.0,2.0,6.0,N
4516208,27/04/2018,4516208-1,3.0,2.0,10.0,N
4516210,27/04/2018,4516210-1,1.0,2.0,5.0,N
4516213,27/04/2018,4516213-1,1.0,2.0,5.0,N
4516215,27/04/2018,4516215-2,4.0,2.0,11.0,N
4516218,27/04/2018,4516218-1,2.0,2.0,7.0,N
4516217,27/04/2018,4516217-2,2.0,2.0,4.0,N
4516216,27/04/2018,4516216-1,1.0,2.0,5.0,N
4516222,27/04/2018,4516222-2,7.0,2.0,4.0,N
4516225,27/04/2018,4516225-1,9.0,2.0,11.0,N
4516227,27/04/2018,4516227-2,5.0,2.0,11.0,N
4516231,27/04/2018,4516231-1,7.0,2.0,4.0,N
4516232,27/04/2018,4516232-2,1.0,2.0,5.0,N
4516234,27/04/2018,4516234-1,2.0,2.0,4.0,N
4516234,27/04/2018,4516234-2,1.0,2.0,5.0,N
4516238,27/04/2018,4516238-2,1.0,2.0,4.0,N
4516247,27/04/2018,4516247-1,2.0,2.0,5.0,N
4516285,27/04/2018,4516285-1,7.0,2.0,4.0,N
4516285,27/04/2018,4516285-2,1.0,2.0,5.0,N
4516289,27/04/2018,4516289-1,2.0,2.0,4.0,N
4516292,27/04/2018,4516292-1,4.0,2.0,11.0,N
4516302,27/04/2018,4516302-1,5.0,2.0,11.0,N
4516304,27/04/2018,4516304-1,1.0,2.0,5.0,N
4516306,27/04/2018,4516306-1,2.0,2.0,6.0,N
4516310,27/04/2018,4516310-2,1.0,2.0,1.0,N
4516321,27/04/2018,4516321-1,5.0,2.0,11.0,N
4516330,27/04/2018,4516330-2,5.0,2.0,11.0,N
4516326,27/04/2018,4516326-1,1.0,2.0,5.0,N
4516326,27/04/2018,4516326-2,5.0,2.0,4.0,N
4516336,27/04/2018,4516336-1,4.0,2.0,11.0,N
4516344,27/04/2018,4516344-1,3.0,2.0,4.0,N
4516351,27/04/2018,4516351-1,1.0,2.0,5.0,N
4516363,27/04/2018,4516363-2,2.0,2.0,4.0,N
4516357,27/04/2018,4516357-2,1.0,2.0,5.0,N
4516357,27/04/2018,4516357-3,5.0,2.0,11.0,N
10446749,27/04/2018,10446749-2,7.0,2.0,4.0,N
4516387,27/04/2018,4516387-1,2.0,2.0,4.0,N
4516388,27/04/2018,4516388-2,7.0,2.0,4.0,N
4516389,27/04/2018,4516389-1,4.0,2.0,11.0,N
4516389,27/04/2018,4516389-2,1.0,2.0,5.0,N
4516404,27/04/2018,4516404-2,7.0,2.0,4.0,N
4516417,27/04/2018,4516417-1,2.0,2.0,4.0,N
4516426,27/04/2018,4516426-2,2.0,2.0,4.0,N
4516434,27/04/2018,4516434-1,2.0,2.0,10.0,N
4516434,27/04/2018,4516434-2,4.0,2.0,11.0,N
4516443,27/04/2018,4516443-1,1.0,2.0,5.0,N
4516448,27/04/2018,4516448-1,4.0,2.0,11.0,N
4516461,27/04/2018,4516461-2,2.0,2.0,4.0,N
4516585,27/04/2018,4516585-2,5.0,2.0,7.0,N
4516586,27/04/2018,4516586-2,1.0,2.0,5.0,N
4516596,27/04/2018,4516596-2,2.0,2.0,10.0,N
4516600,27/04/2018,4516600-1,2.0,2.0,4.0,N
4516603,27/04/2018,4516603-2,4.0,2.0,11.0,N
4516605,27/04/2018,4516605-1,1.0,2.0,5.0,N
4516649,27/04/2018,4516649-1,5.0,2.0,11.0,N
4516649,27/04/2018,4516649-2,4.0,2.0,11.0,N
10453267,28/04/2018,10453267-1,2.0,2.0,2.0,N
4516219,28/04/2018,4516219-1,1.0,2.0,1.0,N
4516224,28/04/2018,4516224-1,1.0,2.0,5.0,N
4516233,28/04/2018,4516233-2,2.0,2.0,10.0,N
4516243,28/04/2018,4516243-1,2.0,2.0,10.0,N
4516251,28/04/2018,4516251-1,6.0,2.0,11.0,N
4516255,28/04/2018,4516255-2,1.0,2.0,5.0,N
4516254,28/04/2018,4516254-2,1.0,2.0,5.0,N
4516254,28/04/2018,4516254-3,2.0,2.0,4.0,N
4516258,28/04/2018,4516258-1,1.0,2.0,5.0,N
4516260,28/04/2018,4516260-1,5.0,2.0,1.0,N
4516263,28/04/2018,4516263-1,1.0,2.0,5.0,N
4516265,28/04/2018,4516265-2,5.0,2.0,11.0,N
4516266,28/04/2018,4516266-2,4.0,2.0,5.0,N
4516298,28/04/2018,4516298-1,1.0,2.0,5.0,N
4516295,28/04/2018,4516295-1,1.0,2.0,5.0,N
4516295,28/04/2018,4516295-2,6.0,2.0,7.0,N
4516301,28/04/2018,4516301-2,2.0,2.0,10.0,N
4516300,28/04/2018,4516300-1,1.0,2.0,5.0,N
4516307,28/04/2018,4516307-1,1.0,2.0,5.0,N
4516312,28/04/2018,4516312-2,2.0,2.0,10.0,N
4516309,28/04/2018,4516309-2,7.0,2.0,4.0,N
4516309,28/04/2018,4516309-3,8.0,2.0,11.0,N
4516311,28/04/2018,4516311-1,2.0,2.0,10.0,N
4516315,28/04/2018,4516315-2,5.0,2.0,1.0,N
4516313,28/04/2018,4516313-1,8.0,2.0,11.0,N
4516317,28/04/2018,4516317-1,1.0,2.0,5.0,N
4516319,28/04/2018,4516319-2,5.0,2.0,1.0,N
4516322,28/04/2018,4516322-1,1.0,2.0,5.0,N
4516322,28/04/2018,4516322-2,5.0,2.0,5.0,N
4516324,28/04/2018,4516324-1,1.0,2.0,5.0,N
4516325,28/04/2018,4516325-1,4.0,2.0,11.0,N
4516328,28/04/2018,4516328-3,6.0,2.0,11.0,N
4516327,28/04/2018,4516327-1,4.0,2.0,1.0,N
4516334,28/04/2018,4516334-2,2.0,2.0,10.0,N
4516335,28/04/2018,4516335-1,4.0,2.0,11.0,N
4516340,28/04/2018,4516340-2,4.0,2.0,11.0,N
4516341,28/04/2018,4516341-1,1.0,2.0,5.0,N
4516342,28/04/2018,4516342-2,5.0,2.0,11.0,N
4516345,28/04/2018,4516345-1,2.0,2.0,10.0,N
4516346,28/04/2018,4516346-2,2.0,2.0,4.0,N
4516352,28/04/2018,4516352-1,3.0,2.0,10.0,N
4516353,28/04/2018,4516353-2,7.0,2.0,4.0,N
4516358,28/04/2018,4516358-2,4.0,2.0,11.0,N
4516365,28/04/2018,4516365-2,8.0,2.0,11.0,N
4516370,28/04/2018,4516370-1,5.0,2.0,11.0,N
4516370,28/04/2018,4516370-3,2.0,2.0,4.0,N
4516367,28/04/2018,4516367-1,1.0,2.0,5.0,N
4516392,28/04/2018,4516392-2,1.0,2.0,5.0,N
4516396,28/04/2018,4516396-1,1.0,2.0,5.0,N
4516393,28/04/2018,4516393-1,5.0,2.0,11.0,N
4516400,28/04/2018,4516400-1,1.0,2.0,5.0,N
4516400,28/04/2018,4516400-2,1.0,2.0,5.0,N
4516407,28/04/2018,4516407-1,4.0,2.0,11.0,N
4516410,28/04/2018,4516410-2,5.0,2.0,11.0,N
4516419,28/04/2018,4516419-2,5.0,2.0,11.0,N
4516488,28/04/2018,4516488-1,1.0,2.0,5.0,N
4516488,28/04/2018,4516488-2,1.0,2.0,5.0,N
4516506,28/04/2018,4516506-1,5.0,2.0,11.0,N
4516506,28/04/2018,4516506-2,9.0,2.0,11.0,N
4516512,28/04/2018,4516512-2,1.0,2.0,5.0,N
4516518,28/04/2018,4516518-1,5.0,2.0,11.0,N
4516533,28/04/2018,4516533-1,3.0,2.0,6.0,N
4516542,28/04/2018,4516542-2,1.0,2.0,5.0,N
4516545,28/04/2018,4516545-2,5.0,2.0,11.0,N
4516550,28/04/2018,4516550-2,4.0,2.0,11.0,N
4516551,28/04/2018,4516551-1,3.0,2.0,10.0,N
4516556,28/04/2018,4516556-1,1.0,2.0,5.0,N
4516556,28/04/2018,4516556-2,7.0,2.0,10.0,N
4516563,28/04/2018,4516563-1,1.0,2.0,5.0,N
4516568,28/04/2018,4516568-1,7.0,2.0,4.0,N
4516568,28/04/2018,4516568-2,2.0,2.0,4.0,N
4516714,29/04/2018,4516714-2,1.0,2.0,5.0,N
4516245,29/04/2018,4516245-1,2.0,2.0,10.0,N
4516269,29/04/2018,4516269-2,7.0,2.0,4.0,N
4516279,29/04/2018,4516279-2,1.0,2.0,5.0,N
4516348,29/04/2018,4516348-1,1.0,2.0,1.0,N
4516354,29/04/2018,4516354-1,2.0,2.0,7.0,N
4516360,29/04/2018,4516360-1,1.0,2.0,5.0,N
4516359,29/04/2018,4516359-2,1.0,2.0,5.0,N
4516362,29/04/2018,4516362-1,1.0,2.0,5.0,N
4516366,29/04/2018,4516366-1,2.0,2.0,10.0,N
4516368,29/04/2018,4516368-1,1.0,2.0,5.0,N
4516369,29/04/2018,4516369-1,1.0,2.0,5.0,N
4516375,29/04/2018,4516375-1,1.0,2.0,5.0,N
4516376,29/04/2018,4516376-1,1.0,2.0,5.0,N
4516379,29/04/2018,4516379-1,1.0,2.0,5.0,N
4516379,29/04/2018,4516379-2,7.0,2.0,4.0,N
4516381,29/04/2018,4516381-1,7.0,2.0,4.0,N
4516381,29/04/2018,4516381-2,1.0,2.0,5.0,N
4516382,29/04/2018,4516382-2,2.0,2.0,4.0,N
4516383,29/04/2018,4516383-2,7.0,2.0,1.0,N
4516391,29/04/2018,4516391-1,2.0,2.0,10.0,N
4516391,29/04/2018,4516391-2,5.0,2.0,11.0,N
4516394,29/04/2018,4516394-1,5.0,2.0,11.0,N
4516398,29/04/2018,4516398-1,1.0,2.0,5.0,N
4516398,29/04/2018,4516398-2,5.0,2.0,11.0,N
4516403,29/04/2018,4516403-1,1.0,2.0,5.0,N
4516406,29/04/2018,4516406-1,1.0,2.0,5.0,N
4516412,29/04/2018,4516412-1,2.0,2.0,4.0,N
4516415,29/04/2018,4516415-2,1.0,2.0,5.0,N
4516450,29/04/2018,4516450-1,5.0,2.0,8.0,N
4516565,29/04/2018,4516565-1,1.0,2.0,5.0,N
4516567,29/04/2018,4516567-2,1.0,2.0,5.0,N
4516571,29/04/2018,4516571-2,1.0,2.0,5.0,N
4516576,29/04/2018,4516576-1,3.0,2.0,10.0,N
4516583,29/04/2018,4516583-2,1.0,2.0,5.0,N
4516663,29/04/2018,4516663-1,2.0,2.0,8.0,N
4516663,29/04/2018,4516663-2,2.0,2.0,8.0,N
4516699,29/04/2018,4516699-2,1.0,2.0,5.0,N
4516816,30/04/2018,4516816-2,2.0,2.0,7.0,N
10446659,30/04/2018,10446659-2,1.0,2.0,5.0,N
4516418,30/04/2018,4516418-1,1.0,2.0,5.0,N
4516420,30/04/2018,4516420-1,9.0,2.0,11.0,N
4516420,30/04/2018,4516420-3,1.0,2.0,5.0,N
4516424,30/04/2018,4516424-1,2.0,2.0,10.0,N
4516423,30/04/2018,4516423-1,7.0,2.0,4.0,N
4516432,30/04/2018,4516432-1,2.0,2.0,10.0,N
4516431,30/04/2018,4516431-2,9.0,2.0,11.0,N
4516429,30/04/2018,4516429-1,1.0,2.0,5.0,N
4516430,30/04/2018,4516430-2,7.0,2.0,4.0,N
4516436,30/04/2018,4516436-1,2.0,2.0,5.0,N
4516435,30/04/2018,4516435-2,8.0,2.0,11.0,N
4516444,30/04/2018,4516444-1,7.0,2.0,4.0,N
4516447,30/04/2018,4516447-1,1.0,2.0,5.0,N
4516457,30/04/2018,4516457-1,1.0,2.0,5.0,N
4516458,30/04/2018,4516458-1,3.0,2.0,4.0,N
4516462,30/04/2018,4516462-1,1.0,2.0,5.0,N
4516464,30/04/2018,4516464-2,1.0,2.0,5.0,N
4516471,30/04/2018,4516471-2,2.0,2.0,4.0,N
4516469,30/04/2018,4516469-1,2.0,2.0,10.0,N
4516477,30/04/2018,4516477-2,2.0,2.0,10.0,N
4516480,30/04/2018,4516480-1,2.0,2.0,4.0,N
4516483,30/04/2018,4516483-1,2.0,2.0,10.0,N
4516483,30/04/2018,4516483-2,1.0,2.0,5.0,N
4516485,30/04/2018,4516485-2,1.0,2.0,5.0,N
4516489,30/04/2018,4516489-1,1.0,2.0,5.0,N
4516491,30/04/2018,4516491-1,1.0,2.0,5.0,N
4516494,30/04/2018,4516494-1,2.0,2.0,4.0,N
4516498,30/04/2018,4516498-1,2.0,2.0,4.0,N
4516496,30/04/2018,4516496-1,8.0,2.0,11.0,N
4516497,30/04/2018,4516497-1,5.0,2.0,11.0,N
4516499,30/04/2018,4516499-2,3.0,2.0,10.0,N
4516501,30/04/2018,4516501-2,7.0,2.0,4.0,N
4516502,30/04/2018,4516502-2,9.0,2.0,11.0,N
4516505,30/04/2018,4516505-2,1.0,2.0,5.0,N
4516503,30/04/2018,4516503-1,2.0,2.0,4.0,N
4516504,30/04/2018,4516504-1,2.0,2.0,10.0,N
4516504,30/04/2018,4516504-2,6.0,2.0,7.0,N
4516510,30/04/2018,4516510-2,2.0,2.0,4.0,N
4516509,30/04/2018,4516509-1,2.0,2.0,10.0,N
4516515,30/04/2018,4516515-1,4.0,2.0,11.0,N
4516517,30/04/2018,4516517-2,1.0,2.0,5.0,N
4516519,30/04/2018,4516519-1,2.0,2.0,10.0,N
4516522,30/04/2018,4516522-1,4.0,2.0,11.0,N
4516523,30/04/2018,4516523-1,1.0,2.0,5.0,N
4516524,30/04/2018,4516524-1,5.0,2.0,11.0,N
4516525,30/04/2018,4516525-1,2.0,2.0,10.0,N
4516526,30/04/2018,4516526-1,4.0,2.0,11.0,N
4516531,30/04/2018,4516531-2,2.0,2.0,4.0,N
4516534,30/04/2018,4516534-1,1.0,2.0,5.0,N
4516535,30/04/2018,4516535-2,5.0,2.0,11.0,N
4516537,30/04/2018,4516537-1,7.0,2.0,4.0,N
4516537,30/04/2018,4516537-2,5.0,2.0,11.0,N
4516541,30/04/2018,4516541-1,2.0,2.0,10.0,N
4516541,30/04/2018,4516541-2,5.0,2.0,11.0,N
4516544,30/04/2018,4516544-1,1.0,2.0,5.0,N
4516546,30/04/2018,4516546-1,1.0,2.0,10.0,N
4516546,30/04/2018,4516546-2,4.0,2.0,11.0,N
4516549,30/04/2018,4516549-2,1.0,2.0,5.0,N
4516560,30/04/2018,4516560-1,3.0,2.0,4.0,N
4516560,30/04/2018,4516560-2,2.0,2.0,10.0,N
4516566,30/04/2018,4516566-1,2.0,2.0,6.0,N
4516570,30/04/2018,4516570-1,9.0,2.0,11.0,N
4516584,30/04/2018,4516584-1,1.0,2.0,5.0,N
4516584,30/04/2018,4516584-2,5.0,2.0,5.0,N
4516587,30/04/2018,4516587-1,5.0,2.0,11.0,N
4516590,30/04/2018,4516590-1,9.0,2.0,11.0,N
4516594,30/04/2018,4516594-1,2.0,2.0,10.0,N
4516594,30/04/2018,4516594-2,7.0,2.0,4.0,N
4516595,30/04/2018,4516595-2,6.0,2.0,7.0,N
4516597,30/04/2018,4516597-2,1.0,2.0,5.0,N
4516598,30/04/2018,4516598-2,2.0,2.0,10.0,N
4516601,30/04/2018,4516601-1,8.0,2.0,11.0,N
4516607,30/04/2018,4516607-2,2.0,2.0,10.0,N
4516608,30/04/2018,4516608-1,1.0,2.0,5.0,N
4516608,30/04/2018,4516608-2,3.0,2.0,4.0,N
4516609,30/04/2018,4516609-2,2.0,2.0,10.0,N
4516616,30/04/2018,4516616-1,1.0,2.0,5.0,N
4516641,30/04/2018,4516641-1,4.0,2.0,11.0,N
4516646,30/04/2018,4516646-2,1.0,2.0,5.0,N
4516652,30/04/2018,4516652-1,2.0,2.0,10.0,N
4516652,30/04/2018,4516652-2,7.0,2.0,4.0,N
4516668,30/04/2018,4516668-1,5.0,2.0,11.0,N
4516668,30/04/2018,4516668-2,5.0,2.0,11.0,N
4516671,30/04/2018,4516671-2,4.0,2.0,11.0,N
4516727,01/05/2018,4516727-1,1.0,2.0,5.0,N
4516734,01/05/2018,4516734-1,2.0,2.0,1.0,N
4516734,01/05/2018,4516734-2,1.0,2.0,5.0,N
4516819,01/05/2018,4516819-1,1.0,2.0,5.0,N
4516819,01/05/2018,4516819-2,2.0,2.0,10.0,N
4516824,01/05/2018,4516824-2,2.0,2.0,10.0,N
4516844,01/05/2018,4516844-1,1.0,2.0,5.0,N
4516844,01/05/2018,4516844-2,3.0,2.0,4.0,N
4516856,01/05/2018,4516856-2,1.0,2.0,5.0,N
4516870,01/05/2018,4516870-1,1.0,2.0,5.0,N
4516870,01/05/2018,4516870-2,2.0,2.0,10.0,N
4516874,01/05/2018,4516874-1,1.0,2.0,5.0,N
4516895,01/05/2018,4516895-1,1.0,2.0,5.0,N
4516895,01/05/2018,4516895-2,2.0,2.0,10.0,N
4516401,01/05/2018,4516401-2,8.0,2.0,11.0,N
4516465,01/05/2018,4516465-1,2.0,2.0,10.0,N
4516478,01/05/2018,4516478-2,1.0,2.0,5.0,N
4516484,01/05/2018,4516484-1,2.0,2.0,10.0,N
4516487,01/05/2018,4516487-1,2.0,2.0,10.0,N
4516492,01/05/2018,4516492-2,2.0,2.0,5.0,N
4516530,01/05/2018,4516530-1,2.0,2.0,10.0,N
4516543,01/05/2018,4516543-2,7.0,2.0,4.0,N
4516552,01/05/2018,4516552-1,1.0,2.0,5.0,N
4516558,01/05/2018,4516558-1,1.0,2.0,5.0,N
4516558,01/05/2018,4516558-2,2.0,2.0,10.0,N
4516573,01/05/2018,4516573-1,1.0,2.0,5.0,N
4516573,01/05/2018,4516573-2,2.0,2.0,10.0,N
4516575,01/05/2018,4516575-1,1.0,2.0,5.0,N
4516610,01/05/2018,4516610-1,5.0,2.0,5.0,N
4516610,01/05/2018,4516610-2,7.0,2.0,4.0,N
4516612,01/05/2018,4516612-1,2.0,2.0,10.0,N
4516618,01/05/2018,4516618-1,1.0,2.0,10.0,S
4516628,01/05/2018,4516628-1,2.0,2.0,4.0,N
4516635,01/05/2018,4516635-1,2.0,2.0,10.0,N
4516636,01/05/2018,4516636-1,2.0,2.0,10.0,N
4516654,01/05/2018,4516654-1,7.0,2.0,4.0,N
4516656,01/05/2018,4516656-1,5.0,2.0,7.0,N
4516674,01/05/2018,4516674-2,1.0,2.0,5.0,N
4516683,01/05/2018,4516683-1,1.0,2.0,5.0,N
4516689,01/05/2018,4516689-1,3.0,2.0,4.0,N
10449933,02/05/2018,10449933-2,5.0,2.0,11.0,N
10450005,02/05/2018,10450005-1,4.0,2.0,11.0,N
10450005,02/05/2018,10450005-2,3.0,2.0,4.0,N
4516707,02/05/2018,4516707-2,2.0,2.0,4.0,N
4516708,02/05/2018,4516708-2,1.0,2.0,5.0,N
4516709,02/05/2018,4516709-2,2.0,2.0,10.0,N
4516710,02/05/2018,4516710-2,1.0,2.0,5.0,N
4516713,02/05/2018,4516713-2,4.0,2.0,11.0,N
4516712,02/05/2018,4516712-1,2.0,2.0,6.0,N
4516715,02/05/2018,4516715-1,5.0,2.0,11.0,N
4516716,02/05/2018,4516716-1,5.0,2.0,11.0,N
4516716,02/05/2018,4516716-2,5.0,2.0,11.0,N
4516719,02/05/2018,4516719-1,1.0,2.0,5.0,N
4516728,02/05/2018,4516728-1,4.0,2.0,11.0,N
4516729,02/05/2018,4516729-2,1.0,2.0,5.0,N
4516735,02/05/2018,4516735-1,4.0,2.0,11.0,N
4516733,02/05/2018,4516733-1,8.0,2.0,11.0,N
4516733,02/05/2018,4516733-2,3.0,2.0,4.0,N
4516738,02/05/2018,4516738-1,1.0,2.0,4.0,N
4516739,02/05/2018,4516739-1,2.0,2.0,7.0,N
4516739,02/05/2018,4516739-2,2.0,2.0,4.0,N
4516741,02/05/2018,4516741-1,2.0,2.0,4.0,N
4516745,02/05/2018,4516745-1,2.0,2.0,10.0,N
4516747,02/05/2018,4516747-2,1.0,2.0,5.0,N
4516746,02/05/2018,4516746-1,2.0,2.0,10.0,N
4516749,02/05/2018,4516749-2,1.0,2.0,5.0,N
4516751,02/05/2018,4516751-1,1.0,2.0,5.0,N
4516752,02/05/2018,4516752-2,4.0,2.0,11.0,N
4516754,02/05/2018,4516754-2,8.0,2.0,11.0,N
4516756,02/05/2018,4516756-1,7.0,2.0,5.0,N
4516756,02/05/2018,4516756-2,7.0,2.0,4.0,N
4516762,02/05/2018,4516762-1,9.0,2.0,11.0,N
4516761,02/05/2018,4516761-2,5.0,2.0,5.0,N
4516763,02/05/2018,4516763-1,2.0,2.0,4.0,N
4516766,02/05/2018,4516766-1,1.0,2.0,5.0,N
4516765,02/05/2018,4516765-1,2.0,2.0,10.0,N
4516765,02/05/2018,4516765-2,7.0,2.0,10.0,N
4516768,02/05/2018,4516768-1,2.0,2.0,4.0,N
4516774,02/05/2018,4516774-1,1.0,2.0,5.0,N
4516779,02/05/2018,4516779-2,8.0,2.0,11.0,N
4516785,02/05/2018,4516785-1,5.0,2.0,7.0,N
4516790,02/05/2018,4516790-1,3.0,2.0,4.0,N
4516795,02/05/2018,4516795-2,8.0,2.0,11.0,N
4516801,02/05/2018,4516801-1,2.0,2.0,10.0,N
4516800,02/05/2018,4516800-2,4.0,2.0,11.0,N
4516811,02/05/2018,4516811-1,4.0,2.0,11.0,N
4516817,02/05/2018,4516817-2,2.0,2.0,4.0,N
4516825,02/05/2018,4516825-1,7.0,2.0,7.0,N
4516825,02/05/2018,4516825-2,1.0,2.0,5.0,N
4516850,02/05/2018,4516850-1,1.0,2.0,5.0,N
4516850,02/05/2018,4516850-2,1.0,2.0,5.0,N
4516854,02/05/2018,4516854-1,7.0,2.0,4.0,N
4516873,02/05/2018,4516873-1,5.0,2.0,7.0,N
4516873,02/05/2018,4516873-2,4.0,2.0,11.0,N
4516891,02/05/2018,4516891-1,1.0,2.0,5.0,N
10446669,02/05/2018,10446669-1,2.0,2.0,10.0,N
10446669,02/05/2018,10446669-2,1.0,2.0,5.0,N
10446671,02/05/2018,10446671-1,1.0,2.0,5.0,N
10446677,02/05/2018,10446677-2,1.0,2.0,5.0,N
10446682,02/05/2018,10446682-1,2.0,2.0,10.0,N
10446842,02/05/2018,10446842-1,1.0,2.0,5.0,N
10446847,02/05/2018,10446847-2,4.0,2.0,11.0,N
4516479,02/05/2018,4516479-1,1.0,2.0,5.0,N
4516564,02/05/2018,4516564-2,1.0,2.0,5.0,N
4516569,02/05/2018,4516569-1,5.0,2.0,11.0,N
4516569,02/05/2018,4516569-2,1.0,2.0,5.0,N
4516569,02/05/2018,4516569-3,1.0,2.0,5.0,N
4516611,02/05/2018,4516611-1,7.0,2.0,10.0,N
4516611,02/05/2018,4516611-2,2.0,2.0,10.0,N
4516614,02/05/2018,4516614-2,7.0,2.0,6.0,N
4516617,02/05/2018,4516617-2,1.0,2.0,5.0,N
4516621,02/05/2018,4516621-1,2.0,2.0,10.0,N
4516620,02/05/2018,4516620-1,2.0,2.0,10.0,N
4516625,02/05/2018,4516625-1,1.0,2.0,5.0,N
4516626,02/05/2018,4516626-1,1.0,2.0,5.0,N
4516627,02/05/2018,4516627-1,2.0,2.0,10.0,N
4516630,02/05/2018,4516630-1,2.0,2.0,4.0,N
4516638,02/05/2018,4516638-1,2.0,2.0,10.0,N
4516643,02/05/2018,4516643-1,4.0,2.0,11.0,N
4516648,02/05/2018,4516648-1,1.0,2.0,5.0,N
4516650,02/05/2018,4516650-1,2.0,2.0,4.0,N
