CODIGO_ACCIDENTE,FECHA,CODIGO_CAUSA
4511766,15/03/2018,112
4511767,15/03/2018,98
4511770,15/03/2018,411
4511770,15/03/2018,142
4511769,15/03/2018,103
4511773,15/03/2018,123
4511776,15/03/2018,121
4511778,15/03/2018,121
4511779,15/03/2018,143
4511779,15/03/2018,409
4511779,15/03/2018,306
4511782,15/03/2018,123
4511780,15/03/2018,141
4511786,15/03/2018,103
4511789,15/03/2018,134
4511791,15/03/2018,103
4511794,15/03/2018,103
4511795,15/03/2018,127
4511800,15/03/2018,106
4511801,15/03/2018,157
4511807,15/03/2018,105
4511806,15/03/2018,112
4511810,15/03/2018,103
4511809,15/03/2018,103
4511811,15/03/2018,157
4511813,15/03/2018,121
4511814,15/03/2018,121
4511818,15/03/2018,103
4511823,15/03/2018,112
4511826,15/03/2018,98
4511826,15/03/2018,98
4511830,15/03/2018,112
4511831,15/03/2018,98
4511832,15/03/2018,103
4511835,15/03/2018,157
4511838,15/03/2018,134
4511844,15/03/2018,157
4511843,15/03/2018,103
4511859,15/03/2018,118
4511859,15/03/2018,202
4511862,15/03/2018,127
4511862,15/03/2018,123
4511865,15/03/2018,157
4511865,15/03/2018,157
4511919,15/03/2018,157
4511919,15/03/2018,157
4511932,15/03/2018,121
4511942,15/03/2018,157
4511945,15/03/2018,121
4511948,15/03/2018,103
4511952,15/03/2018,112
4511949,15/03/2018,157
4511950,15/03/2018,121
4511961,15/03/2018,141
4511964,15/03/2018,104
4511968,15/03/2018,103
4511966,15/03/2018,104
4511966,15/03/2018,101
4511971,15/03/2018,103
4511986,15/03/2018,121
4511998,15/03/2018,112
4512001,15/03/2018,121
4512006,15/03/2018,121
4512006,15/03/2018,157
4512073,15/03/2018,157
4512077,15/03/2018,106
4512080,15/03/2018,157
4512080,15/03/2018,157
4512094,15/03/2018,157
4512094,15/03/2018,157
4512174,15/03/2018,101
4511649,15/03/2018,157
4512278,15/03/2018,134
4512841,15/03/2018,157
4513458,15/03/2018,121
4511969,15/03/2018,121
4515662,15/03/2018,157
4515662,15/03/2018,99
4511820,15/03/2018,134
4511841,15/03/2018,103
4511787,15/03/2018,121
4511724,15/03/2018,114
4511804,15/03/2018,141
4511804,15/03/2018,157
4511790,15/03/2018,157
4511790,15/03/2018,141
4511704,15/03/2018,506
4511704,15/03/2018,121
4511646,15/03/2018,104
4514944,15/03/2018,157
4511761,15/03/2018,506
10447782,15/03/2018,123
4511879,16/03/2018,127
4512008,16/03/2018,132
4512018,16/03/2018,132
4512070,16/03/2018,132
4512205,16/03/2018,143
4511757,16/03/2018,114
4511759,16/03/2018,93
4511765,16/03/2018,112
4511768,16/03/2018,142
4511768,16/03/2018,142
4511771,16/03/2018,112
4511771,16/03/2018,127
4511772,16/03/2018,113
4511775,16/03/2018,112
4511777,16/03/2018,133
4511781,16/03/2018,116
4511781,16/03/2018,411
4511783,16/03/2018,97
4511785,16/03/2018,121
4511784,16/03/2018,506
4511793,16/03/2018,157
4511793,16/03/2018,157
4511792,16/03/2018,112
4511796,16/03/2018,121
4511796,16/03/2018,103
4511798,16/03/2018,127
4511799,16/03/2018,157
4511799,16/03/2018,157
4511802,16/03/2018,157
4511805,16/03/2018,123
4511808,16/03/2018,121
4511812,16/03/2018,157
4511815,16/03/2018,103
4511819,16/03/2018,103
4511822,16/03/2018,121
4511824,16/03/2018,121
4511827,16/03/2018,121
4511828,16/03/2018,121
4511836,16/03/2018,157
4511836,16/03/2018,102
4511845,16/03/2018,115
4511849,16/03/2018,103
4511858,16/03/2018,132
4511868,16/03/2018,157
4511868,16/03/2018,112
4511871,16/03/2018,157
4511874,16/03/2018,127
4511876,16/03/2018,112
4511878,16/03/2018,103
4511879,16/03/2018,114
4511889,16/03/2018,103
4511893,16/03/2018,157
4511896,16/03/2018,502
4511896,16/03/2018,154
4511898,16/03/2018,506
4511898,16/03/2018,119
4511897,16/03/2018,98
4511900,16/03/2018,409
4511900,16/03/2018,145
4511902,16/03/2018,506
4511903,16/03/2018,103
4511912,16/03/2018,157
4511912,16/03/2018,127
4511915,16/03/2018,157
4511924,16/03/2018,157
4511944,16/03/2018,121
4511947,16/03/2018,103
4511956,16/03/2018,121
4511959,16/03/2018,121
4511960,16/03/2018,103
4511963,16/03/2018,132
4511970,16/03/2018,145
4511970,16/03/2018,104
4511973,16/03/2018,103
4511972,16/03/2018,112
4511974,16/03/2018,132
4511976,16/03/2018,121
4511978,16/03/2018,103
4511979,16/03/2018,157
4511979,16/03/2018,157
4511982,16/03/2018,121
4511981,16/03/2018,121
4511984,16/03/2018,103
4511985,16/03/2018,157
4511988,16/03/2018,157
4511987,16/03/2018,157
4511992,16/03/2018,121
4511991,16/03/2018,121
4511995,16/03/2018,143
4511993,16/03/2018,121
4511996,16/03/2018,103
4511999,16/03/2018,121
4512004,16/03/2018,121
4512008,16/03/2018,112
4512009,16/03/2018,121
4512010,16/03/2018,125
4512012,16/03/2018,103
4512015,16/03/2018,121
4512013,16/03/2018,134
4512018,16/03/2018,112
4512016,16/03/2018,103
4512054,16/03/2018,112
4512056,16/03/2018,145
4512060,16/03/2018,103
4512066,16/03/2018,103
4512068,16/03/2018,121
4512071,16/03/2018,103
4512070,16/03/2018,112
4512074,16/03/2018,103
4512076,16/03/2018,103
4512079,16/03/2018,121
4512081,16/03/2018,104
4512082,16/03/2018,134
4512084,16/03/2018,103
4512086,16/03/2018,121
4512087,16/03/2018,157
4512090,16/03/2018,121
4512096,16/03/2018,143
4512096,16/03/2018,141
4512110,16/03/2018,157
4512113,16/03/2018,143
4512115,16/03/2018,121
4512141,16/03/2018,103
4512144,16/03/2018,121
4512148,16/03/2018,121
4512148,16/03/2018,103
4512167,16/03/2018,121
4512177,16/03/2018,134
4512187,16/03/2018,121
4512192,16/03/2018,121
4512205,16/03/2018,103
4512209,16/03/2018,112
4512250,16/03/2018,121
4511951,16/03/2018,132
4511923,16/03/2018,103
4512829,16/03/2018,103
4512829,16/03/2018,145
4511755,16/03/2018,142
4511755,16/03/2018,142
4512969,16/03/2018,157
4512234,16/03/2018,157
4514331,16/03/2018,157
4512069,16/03/2018,143
4511962,16/03/2018,121
4511803,16/03/2018,132
4512063,16/03/2018,121
4511990,16/03/2018,112
4511975,16/03/2018,143
4511975,16/03/2018,127
4511890,16/03/2018,112
4511983,16/03/2018,121
4511877,16/03/2018,103
4511980,16/03/2018,121
4511994,16/03/2018,104
4512186,16/03/2018,106
4511917,16/03/2018,157
4511917,16/03/2018,112
4511788,16/03/2018,125
4511840,17/03/2018,112
4511846,17/03/2018,411
4511894,17/03/2018,411
4512183,17/03/2018,157
4511840,17/03/2018,114
4511846,17/03/2018,409
4511847,17/03/2018,111
4511847,17/03/2018,121
4511850,17/03/2018,120
4511852,17/03/2018,409
4511855,17/03/2018,121
4511854,17/03/2018,409
4511861,17/03/2018,411
4511860,17/03/2018,103
4511863,17/03/2018,157
4511863,17/03/2018,104
4511867,17/03/2018,102
4511866,17/03/2018,121
4511870,17/03/2018,409
4511869,17/03/2018,157
4511873,17/03/2018,121
4511872,17/03/2018,134
4511875,17/03/2018,157
4511882,17/03/2018,112
4511884,17/03/2018,157
4511883,17/03/2018,157
4511883,17/03/2018,121
4511887,17/03/2018,98
4511888,17/03/2018,410
4511891,17/03/2018,112
4511894,17/03/2018,409
4511895,17/03/2018,409
4511895,17/03/2018,145
4511899,17/03/2018,410
4511901,17/03/2018,98
4511905,17/03/2018,143
4511904,17/03/2018,103
4511906,17/03/2018,411
4511908,17/03/2018,132
4511907,17/03/2018,112
4511909,17/03/2018,121
4511913,17/03/2018,112
4511913,17/03/2018,93
4511911,17/03/2018,157
4511911,17/03/2018,112
4511914,17/03/2018,114
4511918,17/03/2018,411
4511922,17/03/2018,142
4511920,17/03/2018,506
4511921,17/03/2018,157
4511925,17/03/2018,112
4511930,17/03/2018,112
4511928,17/03/2018,116
4511929,17/03/2018,142
4511929,17/03/2018,142
4511933,17/03/2018,127
4511957,17/03/2018,141
4511965,17/03/2018,157
4511977,17/03/2018,103
4511977,17/03/2018,142
4511977,17/03/2018,142
4512020,17/03/2018,409
4512072,17/03/2018,112
4512106,17/03/2018,112
4512111,17/03/2018,103
4512114,17/03/2018,121
4512130,17/03/2018,121
4512133,17/03/2018,112
4512135,17/03/2018,134
4512137,17/03/2018,121
4512145,17/03/2018,103
4512149,17/03/2018,121
4512151,17/03/2018,157
4512153,17/03/2018,121
4512153,17/03/2018,121
4512156,17/03/2018,145
4512158,17/03/2018,132
4512161,17/03/2018,125
4512159,17/03/2018,157
4512164,17/03/2018,143
4512163,17/03/2018,134
4512168,17/03/2018,104
4512165,17/03/2018,121
4512171,17/03/2018,116
4512171,17/03/2018,132
4512169,17/03/2018,132
4512170,17/03/2018,132
4512175,17/03/2018,121
4512173,17/03/2018,121
4512176,17/03/2018,121
4512179,17/03/2018,112
4512178,17/03/2018,103
4512182,17/03/2018,121
4512183,17/03/2018,157
4512183,17/03/2018,98
4512185,17/03/2018,157
4512189,17/03/2018,105
4512188,17/03/2018,121
4512188,17/03/2018,121
4512191,17/03/2018,145
4512191,17/03/2018,104
4512193,17/03/2018,145
4512193,17/03/2018,103
4512195,17/03/2018,121
4512197,17/03/2018,157
4512197,17/03/2018,157
4512196,17/03/2018,121
4512198,17/03/2018,121
4512200,17/03/2018,157
4512200,17/03/2018,157
4512201,17/03/2018,103
4512204,17/03/2018,157
4512207,17/03/2018,134
4512140,17/03/2018,121
4512140,17/03/2018,141
4512212,17/03/2018,112
4512214,17/03/2018,103
4512213,17/03/2018,121
4512217,17/03/2018,121
4512219,17/03/2018,121
4512221,17/03/2018,121
4512229,17/03/2018,121
4512241,17/03/2018,103
4512246,17/03/2018,103
4512247,17/03/2018,108
4512247,17/03/2018,121
4512256,17/03/2018,121
4512254,17/03/2018,134
4512259,17/03/2018,104
4512263,17/03/2018,103
4512273,17/03/2018,102
4512273,17/03/2018,102
4512282,17/03/2018,157
4512282,17/03/2018,157
4512288,17/03/2018,157
4512288,17/03/2018,157
4512294,17/03/2018,105
4512180,17/03/2018,121
4512318,17/03/2018,217
4512322,17/03/2018,145
4512325,17/03/2018,121
4512338,17/03/2018,139
4512949,17/03/2018,157
4512949,17/03/2018,157
4512108,17/03/2018,157
4512261,17/03/2018,157
4512275,17/03/2018,101
4512305,17/03/2018,103
4511885,17/03/2018,142
4511885,17/03/2018,142
4512162,17/03/2018,104
4512243,17/03/2018,103
4512154,17/03/2018,141
4512202,17/03/2018,121
10479260,17/03/2018,157
4512248,18/03/2018,157
4512280,18/03/2018,121
4511848,18/03/2018,115
4511851,18/03/2018,409
4511853,18/03/2018,157
4511857,18/03/2018,103
4511864,18/03/2018,112
4511881,18/03/2018,157
4511886,18/03/2018,98
4511892,18/03/2018,407
4511892,18/03/2018,141
4511910,18/03/2018,157
4511940,18/03/2018,142
4511940,18/03/2018,401
4512021,18/03/2018,157
4512052,18/03/2018,157
4512059,18/03/2018,121
4512059,18/03/2018,141
4512061,18/03/2018,112
4512064,18/03/2018,121
4512067,18/03/2018,121
4512067,18/03/2018,134
4512085,18/03/2018,103
4512092,18/03/2018,115
4512112,18/03/2018,115
4512134,18/03/2018,112
4512184,18/03/2018,121
4512199,18/03/2018,121
4512206,18/03/2018,114
4512208,18/03/2018,157
4512211,18/03/2018,157
4512215,18/03/2018,157
4512216,18/03/2018,104
4512218,18/03/2018,125
4512220,18/03/2018,103
4512220,18/03/2018,103
4512222,18/03/2018,103
4512226,18/03/2018,103
4512226,18/03/2018,103
4512224,18/03/2018,121
4512225,18/03/2018,121
4512232,18/03/2018,121
4512232,18/03/2018,121
4512230,18/03/2018,121
4512233,18/03/2018,141
4512233,18/03/2018,154
4512237,18/03/2018,112
4512240,18/03/2018,121
4512244,18/03/2018,103
4512251,18/03/2018,157
4512255,18/03/2018,121
4512248,18/03/2018,143
4512132,18/03/2018,411
4512132,18/03/2018,308
4512262,18/03/2018,121
4512258,18/03/2018,121
4512265,18/03/2018,123
4512267,18/03/2018,103
4512267,18/03/2018,121
4512269,18/03/2018,103
4512264,18/03/2018,121
4512270,18/03/2018,145
4512274,18/03/2018,157
4512274,18/03/2018,157
4512272,18/03/2018,103
4512277,18/03/2018,121
4512280,18/03/2018,112
4512285,18/03/2018,103
4512285,18/03/2018,121
4512281,18/03/2018,103
4512293,18/03/2018,121
4512055,18/03/2018,112
4512303,18/03/2018,103
4512334,18/03/2018,121
4511856,18/03/2018,157
4511856,18/03/2018,410
4512236,18/03/2018,121
4512832,18/03/2018,142
4512832,18/03/2018,142
4512089,18/03/2018,141
4512227,18/03/2018,143
4512252,18/03/2018,127
4511938,18/03/2018,157
4512194,18/03/2018,121
4514604,18/03/2018,112
10454606,18/03/2018,126
4512025,19/03/2018,157
4512397,19/03/2018,123
4512901,19/03/2018,157
4511916,19/03/2018,112
4511931,19/03/2018,112
4511935,19/03/2018,127
4511937,19/03/2018,411
4511937,19/03/2018,157
4511941,19/03/2018,112
4511943,19/03/2018,411
4511946,19/03/2018,112
4511997,19/03/2018,103
4512000,19/03/2018,112
4512003,19/03/2018,157
4512003,19/03/2018,141
4512005,19/03/2018,134
4512007,19/03/2018,121
4512011,19/03/2018,103
4512014,19/03/2018,121
4512023,19/03/2018,116
4512023,19/03/2018,217
4512025,19/03/2018,104
4512030,19/03/2018,93
4512041,19/03/2018,142
4512041,19/03/2018,142
4512048,19/03/2018,141
4512048,19/03/2018,121
4512075,19/03/2018,132
4512078,19/03/2018,121
4512083,19/03/2018,121
4512091,19/03/2018,157
4512093,19/03/2018,103
4512095,19/03/2018,141
4512097,19/03/2018,103
4512099,19/03/2018,308
4512100,19/03/2018,134
4512102,19/03/2018,121
4512103,19/03/2018,103
4512104,19/03/2018,103
4512107,19/03/2018,157
4512136,19/03/2018,103
4512139,19/03/2018,143
4512142,19/03/2018,134
4512147,19/03/2018,115
4512150,19/03/2018,121
4512152,19/03/2018,121
4512155,19/03/2018,157
4512276,19/03/2018,157
4512287,19/03/2018,112
4512291,19/03/2018,121
4512291,19/03/2018,157
4512317,19/03/2018,98
4512341,19/03/2018,112
4512397,19/03/2018,97
4512968,19/03/2018,157
4512901,19/03/2018,127
4512101,19/03/2018,121
4512160,19/03/2018,121
4512160,19/03/2018,121
4512160,19/03/2018,121
4514603,19/03/2018,157
4512088,19/03/2018,157
4512109,19/03/2018,104
4512035,19/03/2018,121
4512098,19/03/2018,121
4512098,19/03/2018,121
4512098,19/03/2018,121
4512029,19/03/2018,112
4511953,20/03/2018,121
4512033,20/03/2018,302
4512038,20/03/2018,411
4512047,20/03/2018,93
4511954,20/03/2018,114
4511953,20/03/2018,98
4511958,20/03/2018,143
4512017,20/03/2018,411
4512019,20/03/2018,157
4512022,20/03/2018,411
4512024,20/03/2018,157
4512026,20/03/2018,202
4512027,20/03/2018,132
4512027,20/03/2018,407
4512033,20/03/2018,157
4512033,20/03/2018,157
4512033,20/03/2018,301
4512031,20/03/2018,103
4512032,20/03/2018,112
4512032,20/03/2018,93
4512036,20/03/2018,121
4512037,20/03/2018,411
4512038,20/03/2018,409
4512040,20/03/2018,121
4512039,20/03/2018,142
4512039,20/03/2018,142
4512044,20/03/2018,115
4512044,20/03/2018,157
4512043,20/03/2018,121
4512042,20/03/2018,103
4512047,20/03/2018,98
4512045,20/03/2018,103
4512046,20/03/2018,404
4512050,20/03/2018,103
4512050,20/03/2018,98
4512049,20/03/2018,104
4512051,20/03/2018,157
4512057,20/03/2018,411
4512119,20/03/2018,103
4512125,20/03/2018,121
4512129,20/03/2018,103
4512127,20/03/2018,104
4512131,20/03/2018,409
4512231,20/03/2018,121
4512235,20/03/2018,157
4512239,20/03/2018,110
4512242,20/03/2018,121
4512238,20/03/2018,121
4512245,20/03/2018,157
4512249,20/03/2018,121
4512253,20/03/2018,121
4512257,20/03/2018,143
4512268,20/03/2018,123
4512279,20/03/2018,134
4512283,20/03/2018,103
4512284,20/03/2018,121
4512286,20/03/2018,112
4512290,20/03/2018,121
4512292,20/03/2018,132
4512295,20/03/2018,157
4512298,20/03/2018,112
4512298,20/03/2018,157
4512297,20/03/2018,112
4512301,20/03/2018,121
4512299,20/03/2018,103
4512300,20/03/2018,121
4512302,20/03/2018,103
4512304,20/03/2018,103
4512306,20/03/2018,103
4512307,20/03/2018,121
4512308,20/03/2018,112
4512309,20/03/2018,121
4512310,20/03/2018,121
4512311,20/03/2018,121
4512312,20/03/2018,106
4512313,20/03/2018,103
4512313,20/03/2018,157
4512315,20/03/2018,411
4512319,20/03/2018,101
4512320,20/03/2018,103
4512320,20/03/2018,102
4512321,20/03/2018,103
4512323,20/03/2018,121
4512327,20/03/2018,137
4512329,20/03/2018,121
4512330,20/03/2018,145
4512332,20/03/2018,103
4512337,20/03/2018,157
4512339,20/03/2018,103
4512340,20/03/2018,112
4512340,20/03/2018,112
4512342,20/03/2018,112
4512343,20/03/2018,112
4512344,20/03/2018,411
4512345,20/03/2018,157
4512346,20/03/2018,104
4512348,20/03/2018,157
4512349,20/03/2018,142
4512349,20/03/2018,142
4512351,20/03/2018,119
4512352,20/03/2018,409
4512353,20/03/2018,409
4512398,20/03/2018,121
4512402,20/03/2018,103
4512399,20/03/2018,121
4512404,20/03/2018,102
4512407,20/03/2018,103
4512405,20/03/2018,121
4512411,20/03/2018,121
4512415,20/03/2018,103
4512418,20/03/2018,112
4512417,20/03/2018,103
4512417,20/03/2018,103
4512423,20/03/2018,121
4512426,20/03/2018,104
4512429,20/03/2018,103
4512432,20/03/2018,121
4512437,20/03/2018,121
4512439,20/03/2018,121
4512442,20/03/2018,121
4512443,20/03/2018,121
4512448,20/03/2018,121
4512451,20/03/2018,121
4512454,20/03/2018,121
4512457,20/03/2018,132
4512461,20/03/2018,121
4512463,20/03/2018,121
4512464,20/03/2018,121
4512522,20/03/2018,103
4512530,20/03/2018,103
4512563,20/03/2018,121
4512566,20/03/2018,112
4512570,20/03/2018,121
4512575,20/03/2018,157
4512580,20/03/2018,103
4512585,20/03/2018,103
4512603,20/03/2018,93
4512848,20/03/2018,157
4512946,20/03/2018,121
4512946,20/03/2018,119
4512053,20/03/2018,112
4512053,20/03/2018,157
4511955,20/03/2018,112
4512336,20/03/2018,121
4512028,20/03/2018,98
4512382,20/03/2018,157
4512266,20/03/2018,121
4512271,20/03/2018,104
4512123,20/03/2018,119
4512467,20/03/2018,121
4512296,20/03/2018,157
4513916,20/03/2018,121
4512396,20/03/2018,157
4512260,20/03/2018,143
4514606,20/03/2018,127
4512124,21/03/2018,116
4512034,21/03/2018,110
4512117,21/03/2018,411
4512116,21/03/2018,411
4512118,21/03/2018,411
4512122,21/03/2018,506
4512121,21/03/2018,157
4512126,21/03/2018,145
4512124,21/03/2018,103
4512128,21/03/2018,110
4512157,21/03/2018,103
4512166,21/03/2018,157
4512166,21/03/2018,143
4512172,21/03/2018,157
4512172,21/03/2018,157
4512181,21/03/2018,121
4512190,21/03/2018,121
4512210,21/03/2018,103
4512223,21/03/2018,103
4512289,21/03/2018,112
4512324,21/03/2018,308
4512326,21/03/2018,134
4512331,21/03/2018,121
4512333,21/03/2018,127
4512335,21/03/2018,157
4512354,21/03/2018,142
4512356,21/03/2018,102
4512357,21/03/2018,103
4512360,21/03/2018,409
4512359,21/03/2018,93
4512363,21/03/2018,409
4512364,21/03/2018,409
4512367,21/03/2018,409
4512366,21/03/2018,121
4512370,21/03/2018,103
4512373,21/03/2018,112
4512375,21/03/2018,102
4512376,21/03/2018,112
4512377,21/03/2018,121
4512379,21/03/2018,157
4512384,21/03/2018,121
4512383,21/03/2018,112
4512388,21/03/2018,411
4512400,21/03/2018,107
4512403,21/03/2018,103
4512408,21/03/2018,121
4512409,21/03/2018,112
4512409,21/03/2018,116
4512410,21/03/2018,121
4512412,21/03/2018,103
4512414,21/03/2018,112
4512416,21/03/2018,112
4512419,21/03/2018,103
4512421,21/03/2018,106
4512424,21/03/2018,103
4512424,21/03/2018,141
4512425,21/03/2018,104
4512427,21/03/2018,141
4512427,21/03/2018,157
4512430,21/03/2018,121
4512431,21/03/2018,103
4512431,21/03/2018,103
4512434,21/03/2018,157
4512436,21/03/2018,121
4512440,21/03/2018,121
4512441,21/03/2018,103
4512445,21/03/2018,157
4512444,21/03/2018,121
4512447,21/03/2018,121
4512449,21/03/2018,121
4512450,21/03/2018,134
4512452,21/03/2018,141
4512452,21/03/2018,103
4512453,21/03/2018,112
4512456,21/03/2018,134
4512455,21/03/2018,121
4512459,21/03/2018,112
4512458,21/03/2018,157
4512458,21/03/2018,157
4512460,21/03/2018,132
4512462,21/03/2018,103
4512465,21/03/2018,121
4512466,21/03/2018,306
4512470,21/03/2018,134
4512525,21/03/2018,103
4512524,21/03/2018,157
4512528,21/03/2018,157
4512528,21/03/2018,157
4512534,21/03/2018,121
4512531,21/03/2018,103
4512535,21/03/2018,143
4512537,21/03/2018,121
4512541,21/03/2018,98
4512539,21/03/2018,112
4512544,21/03/2018,112
4512588,21/03/2018,121
4512599,21/03/2018,103
4512604,21/03/2018,157
4512608,21/03/2018,404
4512607,21/03/2018,121
4512613,21/03/2018,112
4512610,21/03/2018,305
4512617,21/03/2018,112
4512614,21/03/2018,103
4512618,21/03/2018,103
4512621,21/03/2018,157
4512433,21/03/2018,121
4512797,21/03/2018,121
4512797,21/03/2018,134
4512800,21/03/2018,103
4512802,21/03/2018,106
4512805,21/03/2018,103
4512838,21/03/2018,409
4512893,21/03/2018,121
4512960,21/03/2018,145
4512527,21/03/2018,103
4512896,21/03/2018,103
4512138,21/03/2018,116
4512369,21/03/2018,404
4512422,21/03/2018,121
4512328,21/03/2018,134
4512952,21/03/2018,104
4512592,21/03/2018,103
4513190,21/03/2018,411
4512314,22/03/2018,98
4512387,22/03/2018,145
4512874,22/03/2018,133
4512476,22/03/2018,103
4512476,22/03/2018,103
4512120,22/03/2018,121
4512314,22/03/2018,121
4512316,22/03/2018,132
4512347,22/03/2018,122
4512350,22/03/2018,121
4512355,22/03/2018,132
4512358,22/03/2018,132
4512361,22/03/2018,157
4512361,22/03/2018,101
4512362,22/03/2018,121
4512365,22/03/2018,119
4512368,22/03/2018,409
4512368,22/03/2018,157
4512371,22/03/2018,121
4512372,22/03/2018,409
4512374,22/03/2018,112
4512378,22/03/2018,409
4512378,22/03/2018,157
4512380,22/03/2018,123
4512387,22/03/2018,143
4512386,22/03/2018,112
4512390,22/03/2018,506
4512389,22/03/2018,411
4512391,22/03/2018,98
4512392,22/03/2018,98
4512401,22/03/2018,105
4512413,22/03/2018,121
4512420,22/03/2018,121
4512428,22/03/2018,157
4512428,22/03/2018,157
4512435,22/03/2018,145
4512435,22/03/2018,141
4512438,22/03/2018,112
4512472,22/03/2018,121
4512471,22/03/2018,157
4512474,22/03/2018,121
4512475,22/03/2018,142
4512479,22/03/2018,112
4512478,22/03/2018,106
4512481,22/03/2018,404
4512491,22/03/2018,104
4512511,22/03/2018,121
