CODIGO_ACCIDENTE,FECHA,HORA,GRAVEDAD,CLASE,CHOQUE,OBJETO_FIJO,DIRECCION,CODIGO_LOCALIDAD,DISENO_LUGAR
4455258,22/08/2016,10:30:00,3,1,4.0,11.0,KR 18C-CL 52 S 02,6,1
4455163,23/08/2016,00:45:00,3,1,4.0,1.0,CL 145-KR 80 02,11,1
4455313,23/08/2016,07:40:00,3,1,4.0,2.0,KR 32-CL 63 S 02,7,1
4455223,23/08/2016,09:50:00,3,1,4.0,7.0,KR 8C-CL 39 ES 02,4,1
4455832,23/08/2016,11:50:00,3,1,4.0,10.0,KR 140-CL 66 02,2,1
4455819,23/08/2016,12:30:00,3,1,4.0,1.0,CL 43A-KR 12 SE 02,4,2
4455329,23/08/2016,14:00:00,3,1,4.0,10.0,KR 26-CL 63A 22,12,1
4455358,24/08/2016,01:00:00,3,1,4.0,1.0,CL 145-KR 72 02,11,1
4455481,25/08/2016,11:30:00,3,1,4.0,1.0,AC 170-KR 62 02,11,1
4455659,26/08/2016,05:30:00,3,1,4.0,6.0,AK 68-CL 95 02,12,1
4455629,26/08/2016,06:20:00,3,1,4.0,1.0,CL 139-KR 108 02,11,1
4455504,26/08/2016,11:00:00,3,1,4.0,1.0,CL 256-KR 85B 23,9,1
4455645,26/08/2016,11:30:00,3,1,4.0,10.0,KR 28-CL 17 40,14,1
4455615,26/08/2016,23:30:00,3,1,4.0,2.0,TR 6C-CL 32B S 72,4,1
4455778,27/08/2016,07:15:00,3,1,4.0,2.0,CL 39-KR 112B 03,11,1
4455675,27/08/2016,14:17:00,3,1,4.0,10.0,KR 40-CL 11A 02,16,1
4455915,28/08/2016,00:00:00,3,1,4.0,3.0,CL 58-KR 50 02,12,1
4455949,28/08/2016,05:00:00,3,1,4.0,1.0,TR 13-DG 48C S 02,18,1
4455905,28/08/2016,11:00:00,3,1,4.0,6.0,CL 6BBIS-KR 79B 37,8,1
4455774,28/08/2016,12:10:00,3,1,4.0,2.0,CL 40-KR 87C S 02,8,2
4455814,29/08/2016,11:00:00,3,1,4.0,2.0,KR 6-CL 189B 07,1,1
4455935,29/08/2016,12:10:00,3,1,4.0,10.0,CL 35-KR 5 S 37,4,1
4455918,29/08/2016,18:10:00,3,1,4.0,1.0,CL 129CBIS-KR 105 02,11,1
4456043,30/08/2016,08:00:00,3,1,4.0,2.0,CL 89-KR 87A 11,10,1
4455842,30/08/2016,21:23:00,2,1,4.0,10.0,KR 15-CL 74A ES 66,4,1
4456099,31/08/2016,08:30:00,3,1,4.0,5.0,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 32 02,19,1
4456069,31/08/2016,13:20:00,3,1,4.0,10.0,KR 51F-CL 25 S 02,16,2
4456109,31/08/2016,22:30:00,3,1,4.0,2.0,CL 63-KR 1C SE 02,5,1
4456090,01/09/2016,00:15:00,3,1,4.0,2.0,AV AVENIDA SUBA-CL 103B 02,11,1
4456137,01/09/2016,04:20:00,3,1,4.0,6.0,KR 22-CL 70B S 61,19,1
4456140,01/09/2016,10:50:00,3,1,4.0,6.0,CL 31-KR 4 SE 35,4,1
4456148,01/09/2016,16:00:00,3,1,4.0,1.0,AV AVENIDA JIMENEZ DE QUESADA-KR 3 02,17,1
4456303,02/09/2016,06:00:00,2,1,4.0,1.0,CL 167-KR 73A 02,11,1
4456411,02/09/2016,09:15:00,3,1,4.0,2.0,CL 71-KR 76A 30,10,1
4456230,02/09/2016,10:30:00,2,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-KR 66 02,2,1
4456231,02/09/2016,11:50:00,3,1,4.0,1.0,CL 22-KR 100 02,9,2
4456263,02/09/2016,17:15:00,3,1,4.0,2.0,AV AVENIDA BOYACA-CL 72 S 02,19,1
4456446,03/09/2016,18:30:00,3,1,4.0,2.0,KR 17F-CL 75B S 02,19,1
4456298,03/09/2016,23:50:00,2,1,4.0,1.0,CL 25G-KR 95A 51,9,1
4456452,04/09/2016,11:15:00,3,1,4.0,10.0,KR 62-CL 9A 02,16,1
4456450,04/09/2016,15:00:00,3,1,4.0,2.0,KR 39B-CL 4B 02,16,2
4456488,04/09/2016,16:30:00,2,1,4.0,10.0,CL 13-KR 53 02,16,1
4456453,04/09/2016,18:00:00,3,1,4.0,1.0,CL 127D-TR 60 02,11,1
4456548,05/09/2016,15:30:00,3,1,4.0,2.0,KR 106-CL 18 02,9,1
4456626,06/09/2016,07:00:00,3,1,4.0,1.0,CL 182-KR 7 91,1,1
4456653,06/09/2016,08:10:00,3,1,4.0,10.0,CL 17F-KR 126 90,9,1
4456729,07/09/2016,01:30:00,3,1,4.0,6.0,CL 17D-KR 137A 29,9,2
4456863,07/09/2016,01:40:00,3,1,4.0,2.0,CL 80-KR 94 02,10,1
4456781,07/09/2016,02:15:00,3,1,4.0,2.0,AV AVENIDA SUBA-CL 114 02,11,1
4456873,08/09/2016,05:50:00,3,1,4.0,2.0,KR 58-CL 97 02,12,1
4456844,08/09/2016,13:00:00,3,1,4.0,6.0,CL 160-KR 64 02,11,1
4456879,08/09/2016,14:00:00,3,1,4.0,1.0,CL 127-KR 13 02,1,1
4456974,08/09/2016,21:15:00,3,1,4.0,6.0,KR 10-CL 49ABIS S 02,18,1
4456968,09/09/2016,12:00:00,3,1,4.0,2.0,CL 29-KR 25 S 11,18,1
4457143,10/09/2016,01:50:00,3,1,4.0,2.0,CL 84-KR 15 02,2,1
4457149,10/09/2016,08:40:00,3,1,4.0,2.0,KR 58-CL 468 77,11,1
4457189,10/09/2016,10:00:00,3,1,4.0,10.0,KR 30-CL 4 02,16,2
4457037,10/09/2016,22:53:00,2,1,4.0,1.0,AK 68-CL 8 S 02,16,2
4457222,11/09/2016,01:30:00,3,1,4.0,6.0,CL 29-KR 34A S 59,16,2
4457287,11/09/2016,14:00:00,3,1,4.0,10.0,KR 18NBISB-CL 67C S 31,19,1
4457050,11/09/2016,15:00:00,2,1,4.0,2.0,KR 69H-CL 74B 23,10,1
4457210,11/09/2016,20:40:00,3,1,4.0,10.0,DG 73C-KR 78B S 02,19,1
4457035,11/09/2016,21:50:00,2,1,4.0,1.0,CL 6A-KR 20A 09,14,2
4457216,11/09/2016,22:45:00,3,1,4.0,10.0,AV AVENIDA BOYACA-CL 73D S 02,5,1
4457352,12/09/2016,00:10:00,3,1,4.0,2.0,CL 8-KR 38 S 02,16,1
4457280,12/09/2016,05:10:00,3,1,4.0,2.0,AK 30-CL 1B 07,16,1
4457220,12/09/2016,12:10:00,3,1,4.0,8.0,AV AVENIDA SUBA-CL 137A 62,11,1
4457349,12/09/2016,13:00:00,3,1,4.0,6.0,KR 116-CL 23A 09,9,2
4457318,12/09/2016,16:30:00,2,1,4.0,3.0,CL 134-KR 46 02,11,1
4457378,13/09/2016,13:45:00,3,1,4.0,1.0,CL 100-KR 9 02,1,1
4457385,13/09/2016,16:05:00,3,1,4.0,6.0,DG 47A-KR 51D S 10,13,1
4457506,13/09/2016,16:50:00,3,1,4.0,4.0,KR 4-CL 18 E 23,3,1
4457858,15/09/2016,16:00:00,3,1,4.0,3.0,KR 19C-CL 48B S 02,6,1
4457880,16/09/2016,12:45:00,3,1,4.0,1.0,KR 8A-CL 47B ES 30,4,1
4458000,17/09/2016,00:05:00,3,1,4.0,6.0,KR 11C-CL 1B E 65,3,1
4457983,17/09/2016,10:10:00,3,1,4.0,1.0,CL 142-KR 11 82,1,1
4457951,17/09/2016,14:10:00,3,1,4.0,2.0,TR 34Q-CL 41A S 27,18,1
4458079,18/09/2016,05:05:00,3,1,4.0,2.0,KR 78C-CL 72CBIS S 02,7,1
4457939,18/09/2016,05:20:00,3,1,4.0,6.0,CL 69BBIS-KR 18V S 09,19,2
4457785,18/09/2016,15:30:00,2,1,4.0,6.0,DG 16-KR 51B S 07,16,1
4457790,18/09/2016,21:40:00,1,1,4.0,1.0,CL 56F-KR 94A S 20,7,1
4457903,19/09/2016,04:00:00,2,1,4.0,4.0,AV AVENIDA SUBA-AV AVENIDA BOYACA 02,11,1
4458021,19/09/2016,10:30:00,3,1,4.0,10.0,KR 8A-CL 4 ES 02,4,2
4458017,19/09/2016,11:00:00,3,1,4.0,2.0,CL 32-KR 4 02,3,2
4458302,19/09/2016,21:00:00,3,1,4.0,2.0,CL 189C-KR 3 02,1,2
4458145,20/09/2016,11:00:00,3,1,4.0,2.0,CL 49B-KR 4B S 33,18,1
4466160,20/09/2016,16:00:00,3,1,4.0,2.0,KR 4-CL 30 ES 20,4,1
4458068,20/09/2016,16:00:00,3,1,4.0,2.0,TR 50-CL 73A S 02,19,1
4458070,20/09/2016,16:00:00,3,1,4.0,2.0,KR 4-CL 30 ES 20,4,1
4458062,20/09/2016,20:30:00,2,1,4.0,10.0,AK 68-CL 8 S 02,8,1
4458257,21/09/2016,00:05:00,3,1,4.0,10.0,CL 83-KR 115 07,10,10
4458222,21/09/2016,05:50:00,3,1,4.0,2.0,CL 63-KR 50 02,12,1
4458253,21/09/2016,11:00:00,3,1,4.0,2.0,KR 47-CL 129A 30,11,1
4458382,21/09/2016,23:30:00,2,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-CL 61 02,2,1
4458422,22/09/2016,07:05:00,3,1,4.0,1.0,KR 6-CL 15 ES 10,4,1
4458331,22/09/2016,14:25:00,3,1,4.0,10.0,CL 113-KR 55 02,11,1
4458332,22/09/2016,23:40:00,2,1,4.0,1.0,CL 26-KR 29B S 42,15,1
4458520,23/09/2016,08:00:00,3,1,4.0,10.0,CL 17F-KR 126 90,9,10
4458508,23/09/2016,08:30:00,3,1,4.0,2.0,KR 82A-CL 8A S 36,8,1
4458695,24/09/2016,02:00:00,3,1,4.0,4.0,KR 79A-CL 11A 40,8,1
4458714,24/09/2016,05:40:00,3,1,4.0,2.0,TR 42-CL 5A 27,16,1
4458728,24/09/2016,09:05:00,3,1,4.0,1.0,CL 95-KR 50 02,12,1
4459205,24/09/2016,11:15:00,3,1,4.0,2.0,KR 71-CL 49A 02,10,1
4458836,24/09/2016,20:30:00,3,1,4.0,1.0,AK 60-CL 24 03,13,1
4458789,25/09/2016,00:00:00,3,1,4.0,9.0,KR 68-CL 19 02,16,1
4458672,25/09/2016,06:40:00,2,1,4.0,2.0,KR 10-CL 26 ES 02,4,1
4459199,25/09/2016,15:01:00,2,1,4.0,2.0,CL 85-KR 50 02,12,1
4458764,25/09/2016,23:45:00,3,1,4.0,2.0,DG 69C-KR 79C S 48,7,1
4458817,26/09/2016,02:15:00,3,1,4.0,4.0,KR 10-CL 6 02,3,7
4458595,26/09/2016,06:40:00,2,1,4.0,10.0,CL 128BIS-KR 58A 32,11,1
4458961,27/09/2016,20:00:00,3,1,4.0,6.0,CL 146D-KR 78 02,11,1
4459017,28/09/2016,20:10:00,3,1,4.0,2.0,KR 69-CL 15A 02,9,1
4459201,28/09/2016,20:30:00,3,1,4.0,10.0,KR 13-CL 86A 02,2,1
4459024,29/09/2016,02:00:00,3,1,4.0,2.0,CL 92-KR 14B SE 17,5,1
4459343,29/09/2016,11:00:00,3,1,4.0,6.0,CL 77A-KR 84 25,10,1
4459091,29/09/2016,13:00:00,3,1,4.0,4.0,KR 59-CL 26 02,13,1
4459152,29/09/2016,16:30:00,2,1,4.0,1.0,CL 84-KR 14R SE 02,5,2
4459071,29/09/2016,19:50:00,2,1,4.0,1.0,KR 5-CL 25 ES 02,4,1
4459082,29/09/2016,23:50:00,2,1,4.0,1.0,AV AVENIDA SUBA-KR 76 02,11,1
4459229,30/09/2016,23:00:00,3,1,4.0,2.0,AV AVENIDA CENTENARIO-CL 104 02,9,1
4459262,01/10/2016,00:45:00,2,1,4.0,1.0,CL 100-KR 15 02,2,1
4459460,01/10/2016,04:00:00,3,1,4.0,3.0,CL 150-KR 103 02,11,1
4459258,01/10/2016,05:00:00,2,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-CL 91 85,2,1
4459234,02/10/2016,02:00:00,2,1,4.0,4.0,AV AVENIDA CIUDAD DE CALI-CL 26 04,8,1
4459439,02/10/2016,08:00:00,3,1,4.0,2.0,CL 69F-KR 73L S 22,19,1
4459493,02/10/2016,09:00:00,3,1,4.0,2.0,KR 77J-CL 70ABISA S 02,7,1
4459491,02/10/2016,19:35:00,3,1,4.0,10.0,KR 68H-CL 17 S 02,8,1
4459698,03/10/2016,02:00:00,3,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-KR 17 02,3,1
4459566,03/10/2016,06:00:00,2,1,4.0,1.0,CL 127-KR 21 02,1,1
4459649,03/10/2016,20:20:00,3,1,4.0,6.0,KR 3-CL 19 ES 07,4,1
4459622,03/10/2016,21:10:00,3,1,4.0,2.0,KR 93B-CL 129BBIS 02,11,1
4459624,04/10/2016,00:55:00,3,1,4.0,1.0,AK 20-CL 93 85,2,1
4459654,04/10/2016,02:20:00,3,1,4.0,2.0,CL 17C-KR 134 02,9,1
4459661,04/10/2016,08:05:00,3,1,4.0,1.0,KR 80-CL 146 02,11,1
4459655,04/10/2016,18:00:00,3,1,4.0,3.0,KR 50-CL 18A 15,16,1
4468060,04/10/2016,21:25:00,2,1,4.0,3.0,CL 3-KR 64 21,16,1
4459672,05/10/2016,02:30:00,2,1,4.0,2.0,AV AVENIDA CARACAS-CL 69 02,2,1
4459876,05/10/2016,11:00:00,3,1,4.0,10.0,DG 2-TR 64 02,16,1
4460083,06/10/2016,02:55:00,3,1,4.0,5.0,CL 43-KR 78 02,9,2
4459902,06/10/2016,08:30:00,3,1,4.0,2.0,CL 245-KR 7 02,1,1
4459857,06/10/2016,10:00:00,3,1,4.0,6.0,CL 73-KR 10 67,2,1
4460007,07/10/2016,00:20:00,2,1,4.0,4.0,KR 9-CL 140 02,1,1
4460105,07/10/2016,10:15:00,3,1,4.0,2.0,CL 124A-KR 14A 02,1,1
4460217,07/10/2016,11:50:00,3,1,4.0,4.0,AV AVENIDA CIRCUNVALAR-CL 17 02,2,1
4460492,07/10/2016,19:00:00,3,1,4.0,10.0,KR 109-CL 137 45,11,1
4460165,08/10/2016,05:00:00,3,1,4.0,10.0,CL 22F-KR 107 64,9,1
4460233,08/10/2016,16:30:00,3,1,4.0,11.0,KR 18A-CL 104 02,1,1
4460203,09/10/2016,00:30:00,3,1,4.0,10.0,DG 45B-KR 53B S 36,6,1
4460211,09/10/2016,00:30:00,1,1,4.0,1.0,CL 13-KR 50 02,16,1
4460045,09/10/2016,03:00:00,2,1,4.0,8.0,CL 83A-KR 113 02,10,1
4460286,09/10/2016,12:30:00,2,1,4.0,3.0,TR 42-CL 4A 02,16,1
4460293,09/10/2016,16:50:00,3,1,4.0,6.0,CL 133-KR 107B 02,11,1
4460363,10/10/2016,01:40:00,3,1,4.0,2.0,AK 68-CL 97 02,12,1
4460041,10/10/2016,05:55:00,2,1,4.0,2.0,KR 31-CL 11 65,16,1
4460438,10/10/2016,07:00:00,3,1,4.0,2.0,KR 12-CL 16 66,3,1
4460407,10/10/2016,17:40:00,3,1,4.0,6.0,KR 50-CL 18A 02,16,10
4460361,11/10/2016,08:20:00,3,1,4.0,2.0,KR 68-CL 55 02,12,1
4460591,12/10/2016,00:35:00,2,1,4.0,1.0,CL 145-KR 103 02,11,1
4460530,12/10/2016,01:40:00,3,1,4.0,1.0,CL 7-TR 3H S 02,5,1
4460614,12/10/2016,09:10:00,2,1,4.0,1.0,CL 26-KR 72 02,9,1
4460525,12/10/2016,09:50:00,3,1,4.0,2.0,CL 70A-KR 87A 02,10,1
4460758,13/10/2016,08:40:00,3,1,4.0,4.0,KR 15-CL 124 30,1,1
4460739,13/10/2016,10:30:00,3,1,4.0,2.0,KR 111C-CL 69C 02,10,1
4462900,14/10/2016,07:28:00,3,1,4.0,10.0,CL 63-KR 110D 10,10,1
4460949,14/10/2016,09:30:00,3,1,4.0,1.0,KR 87B-CL 19A 66,9,1
4460791,14/10/2016,18:00:00,2,1,4.0,10.0,CL 83-KR 18D S 02,19,1
4460788,15/10/2016,06:30:00,2,1,4.0,1.0,KR 8-CL 23 S 28,4,4
4461009,15/10/2016,14:30:00,3,1,4.0,6.0,KR 6-CL 35 28,3,10
4461060,16/10/2016,21:15:00,3,1,4.0,6.0,KR 13-CL 12 S 36,15,1
4461075,17/10/2016,15:55:00,3,1,4.0,2.0,CL 52A-KR 37 S 02,6,2
4461171,17/10/2016,21:35:00,3,1,4.0,2.0,CL 63-KR 15 02,12,1
4460845,17/10/2016,22:20:00,2,1,4.0,2.0,KR 73I-CL 57R S 02,7,1
4461100,18/10/2016,18:10:00,3,1,4.0,6.0,KR 56-CL 4D 26,16,1
4461207,18/10/2016,21:25:00,3,1,4.0,2.0,KR 30-CL 12 02,14,1
4461300,20/10/2016,02:10:00,2,1,4.0,11.0,KR 30-CL 85A 02,12,1
4461494,21/10/2016,18:50:00,3,1,4.0,2.0,CL 52-KR 72ABIS 02,10,2
4461538,21/10/2016,19:30:00,3,1,4.0,1.0,KR 13-CL 25 13,3,1
4461707,22/10/2016,14:30:00,3,1,4.0,11.0,KR 73D-CL 26 S 02,8,1
4461532,23/10/2016,00:40:00,2,1,4.0,4.0,AK 45-CL 108A 50,1,1
4461626,23/10/2016,04:00:00,3,1,4.0,1.0,AV AVENIDA CARACAS-CL 73 S 02,5,1
4461617,23/10/2016,17:40:00,3,1,4.0,10.0,KR 6-CL 49A S 15,18,1
4461796,23/10/2016,23:50:00,3,1,4.0,2.0,CL 9-KR 68 55,8,1
4461825,24/10/2016,16:10:00,3,1,4.0,10.0,AV AVENIDA CENTENARIO-CL 90 02,9,1
4461976,24/10/2016,21:00:00,3,1,4.0,6.0,CL 101-KR 14A 82,1,1
4461882,25/10/2016,04:30:00,3,1,4.0,2.0,CL 17F-KR 69C S 24,19,1
4461963,25/10/2016,10:00:00,3,1,4.0,2.0,KR 22A-DG 43 S 02,18,2
4462117,25/10/2016,13:30:00,3,1,4.0,1.0,CL 72-KR 91A 02,10,1
4462046,26/10/2016,00:10:00,3,1,4.0,1.0,AK 82-CL 12 90,2,1
4462038,26/10/2016,11:20:00,3,1,4.0,2.0,KR 68G-CL 36GBIS S 02,8,1
4462206,26/10/2016,22:40:00,3,1,4.0,2.0,KR 109-CL 76 02,10,1
4462158,27/10/2016,07:20:00,3,1,4.0,2.0,CL 142C-KR 138A 02,11,1
4462211,27/10/2016,20:30:00,3,1,4.0,10.0,CL 29BIS-KR 5 66,3,1
4462224,28/10/2016,02:00:00,2,1,4.0,4.0,KR 30-CL 45 02,13,4
4462659,29/10/2016,10:27:00,3,1,4.0,10.0,CL 128-KR 87D 26,11,1
4462405,29/10/2016,15:10:00,3,1,4.0,2.0,CL 36-KR 13D S 49,18,1
4462362,30/10/2016,02:45:00,2,1,4.0,3.0,AC 24-KR 36 02,13,1
4462349,30/10/2016,06:20:00,2,1,4.0,6.0,KR 77C-CL 66A S 02,19,1
4462565,30/10/2016,07:30:00,3,1,4.0,2.0,CL 3-KR 38 02,16,2
4462325,30/10/2016,08:20:00,1,1,4.0,1.0,AV AVENIDA PRIMERO DE MAYO-AV AVENIDA BOYACA 02,8,4
4462895,30/10/2016,23:58:00,3,1,4.0,6.0,CL 1-KR 6 42,3,1
4462620,31/10/2016,02:10:00,3,1,4.0,1.0,KR 78C-CL 70D S 21,7,1
4462569,31/10/2016,03:30:00,3,1,4.0,10.0,KR 27-CL 45B S 10,18,1
4462519,31/10/2016,06:15:00,2,1,4.0,10.0,DG 62H-KR 20 S 56,18,1
4464075,31/10/2016,09:00:00,3,1,4.0,10.0,KR 88C-CL 59C S 02,7,10
4462982,01/11/2016,02:15:00,2,1,4.0,2.0,CL 132D-KR 141A 02,11,1
4462730,01/11/2016,15:40:00,3,1,4.0,10.0,AV AVENIDA PRIMERO DE MAYO-KR 41C 02,8,1
4462836,01/11/2016,20:30:00,3,1,4.0,6.0,CL 128B-KR 85A 02,11,1
4462967,01/11/2016,20:40:00,3,1,4.0,6.0,CL 17C-KR 123B 02,9,2
4462840,01/11/2016,21:45:00,3,1,4.0,1.0,KR 20-CL 63A 35,12,1
4462749,02/11/2016,03:36:00,2,1,4.0,3.0,CL 38ABIS-KR 27 S 02,14,1
4463499,02/11/2016,19:10:00,3,1,4.0,11.0,KR 30-CL 20 02,14,1
4463747,02/11/2016,21:30:00,2,1,4.0,1.0,CL 127-KR 18 02,1,1
4462899,03/11/2016,12:30:00,3,1,4.0,6.0,CL 6D-KR 3 27,3,1
4463263,03/11/2016,14:00:00,2,1,4.0,10.0,KR 80-CL 2 S 51,8,1
4463341,04/11/2016,05:30:00,3,1,4.0,2.0,AC 26-KR 57 02,13,1
4463049,04/11/2016,08:00:00,3,1,4.0,6.0,TR 13-CL 48 S 51,4,1
4463180,04/11/2016,08:00:00,3,1,4.0,6.0,CL 88-KR 7 S 02,5,1
4463301,04/11/2016,08:10:00,3,1,4.0,2.0,KR 16-CL 33A 50,13,1
4463031,04/11/2016,10:50:00,3,1,4.0,10.0,KR 8-CL 2 91,3,1
4463563,04/11/2016,13:40:00,3,1,4.0,1.0,CL 64-KR 128 50,10,1
4463093,04/11/2016,17:00:00,2,1,4.0,1.0,CL 59A-KR 76A S 02,19,1
4463203,04/11/2016,17:50:00,2,1,4.0,10.0,KR 80-CL 42C S 34,8,1
4463295,04/11/2016,19:00:00,3,1,4.0,10.0,KR 30-CL 3 02,14,1
4463176,04/11/2016,22:45:00,3,1,4.0,1.0,CL 30-KR 45 02,13,1
4463237,05/11/2016,00:30:00,3,1,4.0,1.0,AK 45-CL 92 02,1,4
4463002,05/11/2016,01:00:00,2,1,4.0,1.0,DG 70B-KR 2 E 14,2,1
4463193,05/11/2016,20:20:00,3,1,4.0,3.0,KR 4-CL 77 02,2,1
4463342,05/11/2016,21:30:00,3,1,4.0,2.0,KR 4-CL 91 02,2,1
4463222,06/11/2016,02:44:00,3,1,4.0,10.0,CL 64-KR 113F 02,10,1
4463231,06/11/2016,04:00:00,3,1,4.0,5.0,AV AVENIDA DEL SUR-KR 63 02,7,1
4463418,06/11/2016,06:00:00,3,1,4.0,10.0,KR 80D-CL 7B 83,8,1
4463396,06/11/2016,09:50:00,3,1,4.0,1.0,DG 182-KR 45 02,1,1
4463073,06/11/2016,10:20:00,1,1,4.0,1.0,AK 14-CL 64A S 70,5,1
4463404,06/11/2016,10:30:00,3,1,4.0,2.0,KR 105-CL 64B 02,10,1
4463218,06/11/2016,11:00:00,3,1,4.0,1.0,KR 45-CL 167A 02,1,1
4463373,06/11/2016,15:00:00,3,1,4.0,2.0,CL 66-KR 113 02,10,1
4463142,06/11/2016,20:30:00,2,1,4.0,6.0,KR 12A-CL 89 ES 11,4,1
4463406,06/11/2016,22:00:00,2,1,4.0,2.0,KR 97C-CL 69 S 06,7,1
4463440,06/11/2016,22:00:00,3,1,4.0,1.0,CL 16I-KR 98 02,9,1
4463096,07/11/2016,06:39:00,1,1,4.0,1.0,KR 14-CL 65 S 80,5,1
4463452,07/11/2016,07:35:00,3,1,4.0,10.0,CL 74D-KR 79 S 46,7,1
4463393,07/11/2016,12:10:00,3,1,4.0,2.0,AV AVENIDA CIUDAD DE CALI-KR 57D S 02,7,1
4463533,07/11/2016,15:00:00,3,1,4.0,2.0,DG 72-TR 18J S 02,19,1
4463466,08/11/2016,04:15:00,2,1,4.0,2.0,KR 9-CL 127C 26,1,1
4463463,08/11/2016,12:05:00,2,1,4.0,1.0,KR 7-CL 54 59,2,1
4463650,08/11/2016,12:30:00,3,1,4.0,10.0,CL 22C-KR 18A 59,14,1
4463444,08/11/2016,14:00:00,3,1,4.0,1.0,CL 175-KR 78 02,11,1
4463653,08/11/2016,17:20:00,3,1,4.0,3.0,AC 127-KR 11 20,1,1
4463483,09/11/2016,07:50:00,2,1,4.0,10.0,CL 63-KR 108I 22,10,1
4463581,09/11/2016,13:40:00,3,1,4.0,11.0,AC 26-KR 103 02,9,1
4463682,10/11/2016,07:00:00,3,1,4.0,1.0,AV AVENIDA CIUDAD DE CALI-CL 6D 02,8,1
4463723,10/11/2016,09:37:00,3,1,4.0,10.0,KR 80-CL 2 S 51,8,1
4463917,11/11/2016,15:38:00,3,1,4.0,10.0,CL 18-KR 7 49,3,1
4463954,11/11/2016,18:00:00,3,1,4.0,1.0,CL 25-KR 33 60,13,10
4463992,11/11/2016,21:40:00,3,1,4.0,10.0,AV AVENIDA CIUDAD DE CALI-CL 13C 51,8,1
4463988,12/11/2016,00:45:00,2,1,4.0,2.0,KR 45-CL 187 02,11,1
4464126,12/11/2016,09:00:00,3,1,4.0,8.0,AV AVENIDA BOYACA-CL 92 02,10,1
4464412,12/11/2016,10:30:00,3,1,4.0,10.0,KR 98C-CL 58 S 02,7,1
4464138,12/11/2016,19:10:00,3,1,4.0,10.0,AV AVENIDA BOYACA-CL 49 02,10,10
4464431,13/11/2016,03:00:00,3,1,4.0,2.0,CL 63-KR 97A 02,10,1
4463986,13/11/2016,05:00:00,3,1,4.0,10.0,KR 80-CL 2 S 51,8,1
4464403,13/11/2016,11:15:00,3,1,4.0,1.0,AV AVENIDA PRIMERO DE MAYO-KR 52C 51,16,1
4464116,13/11/2016,13:30:00,3,1,4.0,10.0,KR 5A-CL 13BIS S 02,4,2
4464083,14/11/2016,04:00:00,3,1,4.0,6.0,KR 81D-CL 42H S 22,8,1
4464058,14/11/2016,15:00:00,3,1,4.0,6.0,DG 45B-KR 52A S 55,6,1
4464367,14/11/2016,17:00:00,3,1,4.0,2.0,KR 11-CL 81 02,2,2
4463964,14/11/2016,17:00:00,3,1,4.0,10.0,CL 139-KR 147ABIS 02,11,1
4464012,15/11/2016,00:10:00,3,1,4.0,6.0,KR 17-CL 63B S 17,19,1
4463979,15/11/2016,04:05:00,3,1,4.0,1.0,KR 8-CL 17 S 02,4,1
4464013,15/11/2016,04:10:00,3,1,4.0,5.0,KR 9-CL 165 02,1,1
4464162,15/11/2016,09:30:00,3,1,4.0,6.0,DG 62HBIS-TR 73J S 02,19,1
4464273,15/11/2016,12:05:00,3,1,4.0,10.0,CL 68-KR 19 44,12,1
4464258,15/11/2016,14:20:00,3,1,4.0,10.0,KR 17-CL 9 02,14,1
4464462,15/11/2016,23:05:00,3,1,4.0,4.0,KR 96-CL 70 02,10,10
4464690,16/11/2016,08:00:00,3,1,4.0,2.0,KR 53-CL 38 S 02,16,2
4464245,16/11/2016,13:10:00,3,1,4.0,1.0,KR 61-CL 96 02,12,1
4464482,16/11/2016,14:30:00,3,1,4.0,10.0,KR 19A-CL 84 02,2,1
4464605,17/11/2016,01:20:00,3,1,4.0,5.0,AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 57B S 02,7,2
4464490,18/11/2016,04:50:00,2,1,4.0,10.0,AC 89B-KR 58A S 23,7,1
4464659,18/11/2016,10:40:00,3,1,4.0,4.0,KR 29-CL 40A 65,13,4
4464771,18/11/2016,21:15:00,3,1,4.0,2.0,KR 7-CL 220 02,1,1
4464770,19/11/2016,09:30:00,3,1,4.0,2.0,CL 40-KR 92B S 02,8,1
4464737,19/11/2016,10:00:00,3,1,4.0,10.0,KR 56-CL 5C 02,16,1
4464798,19/11/2016,16:38:00,3,1,4.0,10.0,KR 18-CL 16 S 04,15,1
4464920,20/11/2016,11:30:00,3,1,4.0,2.0,KR 129-CL 137B 02,11,1
4464721,20/11/2016,15:00:00,2,1,4.0,2.0,DG 39-KR 1C SE 02,4,1
4464964,20/11/2016,17:30:00,3,1,4.0,2.0,CL 26-KR 73 S 23,8,1
4464868,20/11/2016,19:40:00,3,1,4.0,10.0,KR 51-CL 71 02,12,1
4465003,20/11/2016,19:50:00,3,1,4.0,2.0,CL 39-KR 13 02,2,1
4464954,21/11/2016,12:00:00,3,1,4.0,10.0,KR 7-CL 180 75,1,10
4464932,21/11/2016,21:30:00,3,1,4.0,2.0,AV AVENIDA BOYACA-KR 24 02,6,1
